Percdeleted,AvgComKarma,TotalKarma,ComUpRatio,ContainsCant,ContainsDont,ContainsEveryone,ContainsAnyone,ContainsHappy,ContainsLove,AvgComLen,AvgWordLen,AvgCommTime,VoteTime,AvgVaderSentiment,post id,sub
0.006622517,16.84230769,26450,25.43269231,0.01839303,0.059051307,0.022265247,0.01839303,0.008712488,0.010648596,26.76476283,4.259910301,0.019747917,0.502242686,0.004888093,dp5fru,gatekeeping
0.012539185,25.29460581,26424,27.41078838,0.022058824,0.06197479,0.012605042,0.008403361,0.004201681,0.011554622,23.80567227,4.178131757,0.00553146,0.151621667,0.043331513,dap5cz,gatekeeping
0.020833333,36.00833333,26405,110.0208333,0.004255319,0.063829787,0,0.004255319,0,0.004255319,13.1787234,4.321278657,0.00119562,0.131543092,0.017612766,aumhp1,gatekeeping
0.005256242,12.6013245,26394,34.9589404,0.001331558,0.047936085,0.014647137,0.00665779,0.001331558,0.00665779,19.3448735,4.157970815,0.019501603,0.681755368,0.075621971,hfyf56,gatekeeping
0.041589649,19.38454376,26349,24.53351955,0.019436346,0.089407191,0.016520894,0.008746356,0.006802721,0.024295432,23.0563654,4.49597471,0.041666774,1.022232625,0.002025073,jhsn8h,gatekeeping
0.010893246,22.25550661,26296,57.92070485,0.017817372,0.084632517,0.008908686,0.006681514,0.002227171,0.004454343,17.58351893,4.14768841,0.013189623,0.763952238,0.088453229,gz4a3a,gatekeeping
0.03588907,22.27962085,26276,41.51026856,0.044189853,0.126022913,0.016366612,0.019639935,0.003273322,0.029459902,33.48608838,4.444134897,0.015466185,0.642005473,0.086252373,d2pj3w,gatekeeping
0.044498382,11.28102482,26255,21.02081665,0.024288107,0.15159129,0.020938023,0.02680067,0.000837521,0.02680067,30.89530988,4.57854645,0.035251715,0.741019844,0.059612898,j6que6,gatekeeping
0.036817102,11.32947307,26250,15.19976838,0.045645646,0.126126126,0.016816817,0.010810811,0.00960961,0.011411411,34.75555556,4.853787931,0.008389078,0.127512048,-0.092525405,axy9zv,gatekeeping
0.02360515,36.61016949,26233,55.57838983,0.041214751,0.186550976,0.021691974,0.017353579,0.015184382,0.013015184,39.87201735,4.614438823,0.804636891,44.72042278,0.035103471,dw8902,gatekeeping
0.024896266,23.88785047,26219,27.22637591,0.020234292,0.099041534,0.038338658,0.037273695,0.01171459,0.014909478,29.29073482,4.397978476,0.006650482,0.181068525,-0.016887007,cc31t9,gatekeeping
0.046270066,20.85489834,26186,24.20147874,0.03678606,0.103581801,0.007744434,0.021297193,0.007744434,0.016456922,27.29719264,4.542733527,0.0081628,0.197551839,0.051026234,f2y6cv,gatekeeping
0.022522523,13.49703264,26150,38.79821958,0.027314112,0.056145675,0.02124431,0.001517451,0.007587253,0.007587253,17.79514416,4.320115972,0.006498918,0.252146459,0.064055842,ea45ij,gatekeeping
0.025157233,48.63384615,26048,80.14769231,0.022082019,0.059936909,0.006309148,0.006309148,0,0.003154574,21.39747634,4.38552263,0.002149482,0.172276006,0.031261199,8sfnuq,gatekeeping
0.020138889,15.45266904,26038,18.53238434,0.047965116,0.082122093,0.007267442,0.01380814,0.003633721,0.011627907,25.23982558,4.487158077,0.020701997,0.383657358,-0.16812936,id3867,gatekeeping
0.036563071,36.11891892,26018,46.87927928,0.03364486,0.134579439,0.029906542,0.022429907,0.003738318,0.007476636,33.9364486,4.660222516,1.105871413,51.84245484,0.029585794,cu5gq1,gatekeeping
0.013574661,15.67713004,26004,116.6098655,0.004545455,0.040909091,0.009090909,0.004545455,0,0.004545455,13.77272727,4.627062706,0.063384986,7.391314646,0.066541364,b5p5sg,gatekeeping
0.019211325,14.23876124,25991,25.96503497,0.014256619,0.063136456,0.012219959,0.009164969,0.00305499,0.017311609,23.02749491,4.355989917,0.005911258,0.153486033,0.040345621,d44zg6,gatekeeping
0.016885553,10.14100186,25990,48.21892393,0.037735849,0.090566038,0.011320755,0.009433962,0,0.043396226,31.10566038,4.362428727,0.014409935,0.694831539,0.224637925,dlyi5q,gatekeeping
0.019910083,13.74024312,25981,16.62252079,0.026762402,0.122715405,0.022845953,0.033289817,0.016971279,0.07767624,36.40600522,4.463065228,0.026131727,0.434375175,0.128483159,enwr5m,gatekeeping
0.048543689,26.75,25946,240.2407407,0,0.048543689,0,0.009708738,0,0,15.24271845,4.112101911,0.022493361,5.403821789,0.064863107,87vsag,gatekeeping
0.013292434,16.38153846,25892,26.55589744,0.025987526,0.073804574,0.005197505,0.004158004,0.002079002,0.041580042,16.8014553,4.490936089,0.00417001,0.110738368,0.042984304,ferxd7,gatekeeping
0.06851312,15.22005571,25835,35.98189415,0.034277198,0.096870343,0.017883756,0.011922504,0.004470939,0.011922504,22.03874814,4.519880985,0.008970102,0.322761259,0.07884769,bmnp85,gatekeeping
0.043478261,42.89247312,25823,138.8333333,0.033707865,0.078651685,0.02247191,0.005617978,0,0.016853933,14.15730337,4.682936508,0.001418661,0.196957405,0.001276966,775v7j,gatekeeping
0.040490798,35.85883749,25805,30.6109134,0.039506173,0.109876543,0.018518519,0.025925926,0.018518519,0.013580247,30.35802469,4.495404636,0.004269132,0.130682015,-0.122617901,9fr9mr,gatekeeping
0.028186275,19.82950423,25753,31.14026602,0.037313433,0.116915423,0.02238806,0.017412935,0.067164179,0.0460199,33.28109453,4.437850363,0.02166064,0.674518103,-0.048896517,ev5fy4,gatekeeping
0.051493306,13.48529412,25701,25.19705882,0.065979381,0.149484536,0.01443299,0.020618557,0.005154639,0.018556701,32.68762887,4.292616772,0.004876358,0.12286988,-0.044937629,axl9pp,gatekeeping
0.035573123,21.17466411,25642,49.2168906,0.013916501,0.103379722,0.013916501,0.011928429,0.003976143,0.005964215,17.59045726,4.330583183,0.003611907,0.17776685,0.057760437,awrqhe,gatekeeping
0.011267606,43.8627451,25626,71.78151261,0.031161473,0.079320113,0.008498584,0.011331445,0.005665722,0.02266289,23.80169972,4.271840038,0.008100256,0.581448599,0.009229462,c19hgp,gatekeeping
0.055214724,23.72674419,25629,149.005814,0,0.030674847,0,0.018404908,0.006134969,0.042944785,16.95092025,4.523706117,0.021413898,3.190795344,0.134518405,aed49l,gatekeeping
0.008749357,13.10712455,25610,13.12660174,0.017063082,0.066184074,0.010858325,0.011375388,0.004653568,0.011375388,18.78335057,4.393894349,0.064710321,0.849426612,0.028515822,f2224g,gatekeeping
0.020761246,26.88297872,25588,90.73758865,0.014492754,0.054347826,0.010869565,0.007246377,0.003623188,0.032608696,19.27173913,4.52641474,0.027856896,2.527667561,0.114346014,gm14d7,gatekeeping
0.013409962,17.57954545,25571,48.42992424,0.011516315,0.042226488,0.011516315,0.013435701,0.001919386,0.017274472,19.48176583,4.515073892,0.18633102,9.023997177,0.042336276,cd45by,gatekeeping
0.020512821,26.58673469,25555,130.3826531,0.005208333,0.020833333,0,0,0,0,5.6875,4.362637363,0.001648581,0.214946408,-0.003813021,89n552,gatekeeping
0.006535948,18.17218543,25496,168.8476821,0,0.013333333,0,0.013333333,0,0,12.96666667,4.750128535,0.005473659,0.924214596,0.041212667,ek9yu1,gatekeeping
0.020754717,19.98513011,25291,47.00929368,0.022770398,0.037950664,0.018975332,0.009487666,0.009487666,0.011385199,15.71916509,4.34645099,0.008173414,0.384226425,0.034124478,dc5ke4,gatekeeping
0.022047244,23.49455677,25275,39.30793157,0.033386328,0.095389507,0.015898251,0.011128776,0.012718601,0.007949126,25.78378378,4.469231718,0.014610836,0.57432174,0.050680763,e300iz,gatekeeping
0.019083969,17.45318352,25251,47.28651685,0.034351145,0.125954198,0.019083969,0.009541985,0.007633588,0.007633588,34.33015267,4.299516371,0.032293504,1.527047321,0.061562977,dsv7i1,gatekeeping
0.025,28.78245614,25236,88.54736842,0.010791367,0.035971223,0,0.007194245,0,0,9.917266187,4.294160319,0.005145808,0.455647796,0.017981295,adw1rg,gatekeeping
0.101449275,30.09859155,25140,118.028169,0.005208333,0.109375,0.015625,0.03125,0.005208333,0.010416667,21.09375,4.587901235,0.128654264,15.18482725,-0.006938542,9jyk49,gatekeeping
0.028291621,37.17815483,25123,26.64156946,0.020719738,0.062159215,0.006543075,0.003271538,0,0.007633588,18.23118866,4.245244646,0.003807345,0.101433656,0.017999237,afi1u4,gatekeeping
0.014773777,20.72171533,25100,22.90145985,0.046296296,0.156481481,0.037037037,0.036111111,0.009259259,0.043518519,34.53981481,4.462536525,0.00523784,0.119954178,0.103136667,ckp8yp,gatekeeping
0.007702182,16.97570332,25041,32.02173913,0.005154639,0.029639175,0.009020619,0.007731959,0.00128866,0.005154639,17.99871134,4.519438677,0.037289146,1.194063301,0.091113531,ddmr74,gatekeeping
0.016863406,28.69949917,24949,41.65108514,0.022071307,0.05942275,0.025466893,0.006791171,0.018675722,0.01188455,18.29711375,4.250533544,0.027394796,1.141022983,0.054050255,bt7v48,gatekeeping
0.020134228,24.07017544,24918,54.64473684,0.03803132,0.11409396,0.026845638,0.024608501,0.008948546,0.046979866,31.46756152,4.519479596,0.004371808,0.23889631,0.126643848,bni93a,gatekeeping
0.051886792,145.7230047,24851,116.6713615,0.014851485,0.01980198,0.004950495,0.014851485,0,0.01980198,15.85643564,4.608492039,1.163510561,135.7483613,0.061578713,a9f1ac,gatekeeping
0.011571842,13.89330747,24838,24.09117362,0.017664377,0.036310108,0.003925417,0.008832188,0,0.017664377,15.82335623,4.305631357,0.173685496,4.184287443,0.020735231,bq2wsj,gatekeeping
0,25.51652893,24705,102.0867769,0.004132231,0.012396694,0,0.008264463,0,0.004132231,8.743801653,4.282136106,0.012632337,1.289594591,0.051845868,gtiidg,gatekeeping
0.02962963,29.82733813,24701,88.85251799,0.018518519,0.122222222,0.025925926,0.040740741,0.025925926,0.033333333,33.71851852,4.282183656,0.116932007,10.38970325,0.106722222,aac75o,gatekeeping
0.034188034,33.98340249,24677,102.3941909,0.017167382,0.055793991,0,0,0,0.008583691,16.91845494,4.564434297,0.006046387,0.619114861,-0.034323605,al5cn9,gatekeeping
0.028145695,21.73466003,24665,40.90381426,0.010238908,0.061433447,0.027303754,0.006825939,0.011945392,0.015358362,22.6109215,4.652528302,0.002673823,0.109369554,0.034055119,ggaq3i,gatekeeping
0.054736842,23.43265306,24665,50.33673469,0.056034483,0.043103448,0.012931034,0.012931034,0.006465517,0.023706897,25.69827586,4.471234485,0.060090258,3.024747376,-0.048834483,f07yw0,gatekeeping
0.023977433,26.60784314,24645,34.51680672,0.021520803,0.068866571,0.022955524,0.012912482,0.010043042,0.028694405,24.09325681,4.318882868,0.017345731,0.598719234,-0.011645911,go4s3y,gatekeeping
0.024128686,11.65873016,24629,32.57804233,0.006775068,0.050135501,0.010840108,0.009485095,0.002710027,0.01897019,21.19647696,4.374352746,0.009454091,0.307995772,0.127874255,dtvtlb,gatekeeping
0.012578616,25.01242236,24629,152.9751553,0.018867925,0.025157233,0.006289308,0.012578616,0,0.012578616,18.52830189,4.442973523,0.076008529,11.62741658,0.121381132,ahb1px,gatekeeping
0.038135593,30.67355372,24595,101.6322314,0.008583691,0.017167382,0.008583691,0,0,0,12.68669528,4.447902571,0.070440984,7.159074371,0.028345494,d3mcdr,gatekeeping
0.055393586,24.65168539,24563,68.99719101,0.017804154,0.050445104,0.029673591,0.005934718,0,0.026706231,20.30267062,4.668517977,0.011760729,0.81145724,0.139911573,bgabyi,gatekeeping
0.005597015,25.07434944,24545,45.62267658,0.024299065,0.072897196,0.011214953,0.011214953,0.009345794,0.05046729,22.22056075,4.334791386,0.024052683,1.097347797,-0.005256636,dbi9mo,gatekeeping
0.029962547,20.42435424,24540,90.55350554,0.015209125,0.045627376,0.011406844,0.003802281,0.007604563,0.034220532,25.3460076,4.708820882,0.002609486,0.236298074,0.132368821,8k8r0k,gatekeeping
0.043264503,25.15413892,24517,23.32730733,0.033763654,0.092353525,0.025819265,0.009930487,0.005958292,0.008937438,30.16385303,4.637728395,0.04812429,1.122610098,0.056830884,ci88li,gatekeeping
0.045801527,23.78867925,24502,23.11509434,0.063241107,0.194664032,0.049407115,0.029644269,0.009881423,0.024703557,52.36956522,4.660572097,0.004127746,0.095413243,-0.0076,84myyn,gatekeeping
0.011070111,11.18249258,24504,18.17804154,0.024756189,0.087771943,0.023255814,0.020255064,0.004501125,0.04276069,31.76744186,4.343763283,0.018754087,0.340912569,0.20830075,ifsxzl,gatekeeping
0.034685864,15.56138107,24433,15.62212276,0.015883521,0.070152217,0.015221707,0.011250827,0.003309067,0.00794176,22.65122435,4.51624496,0.006644846,0.103806603,-0.011923759,e4pnj3,gatekeeping
0.016207455,30.2776886,24410,39.18138042,0.021207178,0.048939641,0.013050571,0.014681892,0.004893964,0.027732463,25.58075041,4.492315541,0.008375566,0.328166235,0.049757423,ap5f2c,gatekeeping
0.036020583,18.4779661,24411,41.37457627,0.035149385,0.128295255,0.017574692,0.015817223,0.005272408,0.019332162,27.15641476,4.449521098,0.004509241,0.186567915,0.086931459,g0y9ad,gatekeeping
0.008474576,23.68181818,24410,221.9090909,0.027522936,0.009174312,0,0.018348624,0,0,18.14678899,4.295753286,0.003465325,0.768987227,0.097448624,j8zfnm,gatekeeping
0.034545455,34.88141593,24394,43.17522124,0.025641026,0.097069597,0.010989011,0.009157509,0.007326007,0.012820513,23.02014652,4.762749622,0.002307033,0.099606654,0.053241026,8er35b,gatekeeping
0.137096774,105.375,24332,202.7666667,0.038834951,0.067961165,0.009708738,0,0.009708738,0.009708738,15.98058252,4.885783718,0.041553405,8.425645376,0.128312621,bfkvxe,gatekeeping
0.009493671,12.28856243,24323,25.52256034,0.022245763,0.055084746,0.012711864,0.007415254,0,0.014830508,26.44385593,4.554460602,0.02106674,0.537677154,0.148376589,hzwqt6,gatekeeping
0.034696406,16.23255814,24307,29.75152999,0.034220532,0.108998733,0.011406844,0.025348542,0.011406844,0.012674271,25.93662864,4.363223221,0.026372718,0.784628719,0.143558428,ffd76x,gatekeeping
0.04587156,19.71102662,24295,30.79214195,0.072944297,0.120689655,0.015915119,0.035809019,0.00530504,0.018567639,34.50928382,4.491122214,0.004139468,0.127463077,0.114778647,cr7tvv,gatekeeping
0.057541899,26.79009057,24301,12.94672349,0.045095829,0.15276212,0.029875986,0.023111612,0.002254791,0.007328072,42.94926719,4.527417577,0.008222371,0.106452765,-0.054443743,83jkne,gatekeeping
0.026315789,25.90322581,24276,52.20645161,0.01986755,0.061810155,0.008830022,0.006622517,0.002207506,0.008830022,20.46799117,4.482204487,0.002002384,0.104537374,0.103615453,8jdmy6,gatekeeping
0.031147541,28.95047923,24197,38.65335463,0.047775947,0.074135091,0.008237232,0.008237232,0,0.011532125,26.21911038,4.571347785,0.017446049,0.674348316,-0.043356343,anxg1n,gatekeeping
0.087038197,13.09677419,24153,14.42831541,0.057980456,0.172638436,0.022801303,0.022801303,0.007166124,0.023452769,41.47491857,4.728433652,0.006516895,0.094027815,-0.002794397,cbovnm,gatekeeping
0.022222222,17.37593985,24128,181.4135338,0,0.030769231,0,0,0,0.007692308,9,4.597435897,0.003114021,0.564925585,0.05955,fbfond,gatekeeping
0.021416804,26.52931596,24086,39.22801303,0.036605657,0.086522463,0.008319468,0.006655574,0.003327787,0.008319468,21.21464226,4.469568627,0.009442091,0.370394482,0.105487188,e7tfai,gatekeeping
0.001686341,15.0173913,24068,41.8573913,0.013937282,0.050522648,0.003484321,0.010452962,0,0.015679443,15.57142857,4.402886552,0.014604757,0.611317036,0.058093728,g6b7uz,gatekeeping
0.026814912,10.70343933,24027,15.59182349,0.024,0.090666667,0.010666667,0.02,0.003333333,0.018666667,28.322,4.525975096,0.008228824,0.128302365,-0.0208728,e1z6n9,gatekeeping
0.02764977,16.55660377,24024,113.3207547,0.014563107,0.033980583,0,0.004854369,0,0.014563107,23.7038835,4.252508704,0.058727389,6.655031995,0.056748058,icmggd,gatekeeping
0.007830854,19.23094868,24014,18.67340591,0.025862069,0.047805643,0.004702194,0.010971787,0.003918495,0.043103448,19.37225705,4.258181965,0.006848255,0.127880255,0.024932288,b8zuoh,gatekeeping
0.035416667,40.82264666,23963,16.34583902,0.036042403,0.093286219,0.016254417,0.024734982,0.012014134,0.030388693,31.03816254,4.503358455,0.005827659,0.095257978,0.005152933,8xoi6o,gatekeeping
0.007075472,16.95599022,23936,29.26161369,0.019704433,0.03817734,0.014778325,0.012315271,0.002463054,0.017241379,19.90394089,4.252505878,0.175501958,5.13547049,0.146737438,imenba,gatekeeping
0.107929515,27.55432373,23923,53.0443459,0.012437811,0.087064677,0.017412935,0.02238806,0.002487562,0.019900498,31.1840796,4.614948947,0.266979755,14.16176645,0.058025124,dqyntv,gatekeeping
0.017021277,12.66880342,23918,51.10683761,0.043478261,0.076086957,0.026086957,0.030434783,0,0.034782609,29.18478261,4.498175047,0.02503611,1.279516397,0.096321739,eomf79,gatekeeping
0.049088359,22.88605898,23891,32.02546917,0.028129395,0.070323488,0.005625879,0.007032349,0.00281294,0.021097046,21.87060478,4.400836013,0.009415421,0.301533287,-0.007136146,az3wa2,gatekeeping
0.014240506,24.37871674,23894,37.39280125,0.023809524,0.115873016,0.020634921,0.004761905,0,0.015873016,22.02222222,4.2821825,0.013768594,0.514846308,0.139204286,ccwx00,gatekeeping
0.009876543,19.69876543,23825,29.41358025,0.017456359,0.07605985,0.00872818,0.00872818,0.006234414,0.027431421,25.03117207,4.178729763,0.023381673,0.687738718,0.187838653,hhm4n6,gatekeeping
0.014056225,16.20119522,23804,47.41832669,0.036363636,0.103030303,0.006060606,0.032323232,0.002020202,0.004040404,25.65050505,4.407261558,0.002141026,0.101523853,0.10614303,bjzfr6,gatekeeping
0.07239819,18.22174535,23797,34.04434907,0.01843318,0.087557604,0.007680492,0.015360983,0.003072197,0.004608295,16.84178187,4.523622765,0.003694829,0.125788047,0.02348126,aoie9z,gatekeeping
0.033367037,21.88113949,23800,23.37917485,0.030456853,0.097461929,0.018274112,0.011167513,0.001015228,0.018274112,24.92081218,4.388438506,0.004670621,0.109195258,-0.00890203,7wdkvr,gatekeeping
0.019417476,34.01435407,23791,113.8325359,0.014634146,0.053658537,0.014634146,0,0,0,19.50243902,4.448224112,0.003156377,0.359298438,0.007133659,acxewr,gatekeeping
0.018783542,14.04215247,23776,21.32376682,0.023765996,0.077696527,0.023765996,0.021023766,0.001828154,0.004570384,38.20840951,4.786267943,0.108132222,2.305786286,0.010490494,j04x33,gatekeeping
0.084988086,6.474020783,23756,18.98960831,0.059440559,0.123251748,0.016608392,0.022727273,0.007867133,0.011363636,38.78758741,4.638023122,0.158975575,3.018883909,-0.128433304,d32ph2,gatekeeping
0.051046025,10.39243697,23761,19.96722689,0.143489814,0.154118689,0.032772365,0.024800709,0.007085917,0.016829052,37.5234721,4.446369559,0.037134351,0.741470021,0.108134455,f578ih,gatekeeping
0.019017433,12.35579937,23760,37.24137931,0.014376997,0.071884984,0.028753994,0.011182109,0.001597444,0.004792332,29.41054313,4.594101352,0.139173178,5.183001094,-0.050821246,cy85z2,gatekeeping
0.024291498,23.29380764,23664,31.17786561,0.036437247,0.125506073,0.014844804,0.016194332,0.002699055,0.02294197,35.24966262,4.641883614,0.010261573,0.319933951,-0.000747908,9cttdz,gatekeeping
0.025641026,44.39444444,23607,65.575,0.022792023,0.071225071,0,0.005698006,0,0.005698006,16.58119658,5.092783505,0.021931294,1.438144613,0.001792308,hhw2x3,gatekeeping
0.045307443,26.26625387,23605,73.08049536,0.003236246,0.061488673,0.012944984,0.012944984,0,0,14.89320388,4.580182529,0.001286797,0.094039735,-0.065636893,8go71g,gatekeeping
0.032511211,31.53005464,23585,25.77595628,0.027088036,0.097065463,0.016930023,0.014672686,0.004514673,0.0496614,25.03160271,4.488006132,0.003613422,0.093139408,0.158581828,7vbbch,gatekeeping
0.017182131,31.17627119,23528,79.7559322,0.037931034,0.082758621,0.003448276,0.006896552,0.003448276,0.006896552,28.18275862,4.428973449,0.002912929,0.232323375,-0.087691724,9315ph,gatekeeping
0.032374101,42.81403509,23519,82.52280702,0.014492754,0.02173913,0.010869565,0.003623188,0,0.010869565,10.50362319,4.344946533,0.007982113,0.658706338,0.018810507,eoahwp,gatekeeping
0.118927973,16.215311,23504,18.74322169,0.045863309,0.144784173,0.013489209,0.026079137,0.005395683,0.026079137,40.79856115,4.790314759,0.035395183,0.663419756,0.008792086,85w1h4,gatekeeping
0.049142857,31.84742042,23496,25.79143798,0.041474654,0.122119816,0.031105991,0.017281106,0.008064516,0.035714286,37.97695853,4.441511952,0.003524273,0.090896067,0.116982373,7iu09d,gatekeeping
0.028828829,24.37511111,23468,20.86044444,0.033851784,0.065873742,0.014638609,0.019213175,0.004574565,0.007319305,25.66605672,4.714504688,0.069264371,1.44488557,-0.04714236,efe4j9,gatekeeping
0.050505051,18.53883495,23455,113.8592233,0.005102041,0.020408163,0.005102041,0.015306122,0,0.035714286,12.60714286,4.369890732,0.002441263,0.277960258,0.101491837,bvkw7v,gatekeeping
0.034852547,25.88684211,23456,30.86315789,0.016348774,0.070844687,0.017711172,0.013623978,0.005449591,0.013623978,25.19891008,4.317636246,0.008158113,0.251785124,0.094274659,a4hc7e,gatekeeping
0.013274336,26.00873362,23424,102.2882096,0.004424779,0.030973451,0.008849558,0,0.004424779,0.026548673,11.6460177,4.308890578,0.129599411,13.25649176,0.068986283,c57ldt,gatekeeping
0.021653543,24.1744186,23286,45.12790698,0.01980198,0.067326733,0.00990099,0.013861386,0,0.001980198,18.44950495,4.284640979,0.123601696,5.577885836,0.081969307,b3y9ea,gatekeeping
0.012012012,20.74573643,23259,36.06046512,0.018838305,0.059654631,0.007849294,0.007849294,0,0.001569859,13.48979592,4.273827534,0.018401819,0.663578141,0.013219623,cou24n,gatekeeping
0.026666667,18.68601583,23270,30.69920844,0.013550136,0.052845528,0.010840108,0.013550136,0.002710027,0.031165312,17.15582656,4.16657452,0.009496202,0.291525892,0.0712,ch5h1v,gatekeeping
0.024173028,13.6454432,23222,28.99126092,0.029411765,0.108695652,0.014066496,0.006393862,0.002557545,0.006393862,25.38491049,4.614931238,0.007071562,0.205013511,0.065804476,ba38yp,gatekeeping
0.046432616,25.19822813,23141,25.62679956,0.035962877,0.098607889,0.040603248,0.026682135,0.005800464,0.022041763,27.49767981,4.523478041,0.111284558,2.851867067,0.078968794,bincm7,gatekeeping
0.025974026,20.85682159,23136,17.34332834,0.017692308,0.100769231,0.012307692,0.013076923,0.005384615,0.013846154,27.55846154,4.472980517,0.008606645,0.149267871,0.147256,9uz1h9,gatekeeping
0.005050505,18.34121622,23103,39.02533784,0.01188455,0.030560272,0.006791171,0.005093379,0,0.0237691,14.18505942,4.286654698,0.020608795,0.804265185,0.099882343,fcuemv,gatekeeping
0.013803681,25.53669725,23071,35.27675841,0.037209302,0.105426357,0.023255814,0.027906977,0.007751938,0.062015504,34.83100775,4.611991454,0.094786501,3.343760493,0.157577674,douqe3,gatekeeping
0.046195652,26.2519685,23061,60.52755906,0.008241758,0.063186813,0.016483516,0.016483516,0.002747253,0.027472527,26.19230769,4.233480176,0.089474076,5.415647395,0.085710714,bic5oc,gatekeeping
0.040229885,13.3,23018,135.4,0.042944785,0.036809816,0.012269939,0.006134969,0,0.012269939,24.6993865,4.229011426,0.049977706,6.766981396,-0.033404908,e00mmf,gatekeeping
0.031589339,18.62175168,23014,22.15014437,0.022840119,0.070506455,0.02979146,0.011916584,0.012909633,0.024826216,35.53525323,4.232701766,0.037112157,0.822039645,0.118291261,ebco82,gatekeeping
0.027372263,62.43375681,23004,41.74954628,0.020522388,0.082089552,0.027985075,0.009328358,0.001865672,0.005597015,18.19962687,4.439056894,1.045573864,43.65223442,-0.006921269,bwbw56,gatekeeping
0.021024967,23.97797927,22931,29.70336788,0.027777778,0.068783069,0.014550265,0.015873016,0.006613757,0.029100529,19.52513228,4.210283856,0.005692628,0.169090212,0.142829762,dpjky3,gatekeeping
0.01025641,31.83163265,22896,116.8163265,0.036082474,0.154639175,0.020618557,0.005154639,0.041237113,0.030927835,26.54639175,4.335533981,0.005981451,0.69873118,0.023523711,d17lqo,gatekeeping
0.027410208,40.2535461,22877,20.28102837,0.028207461,0.111010009,0.021838035,0.015468608,0.010009099,0.029117379,28.60145587,4.396335062,0.00998914,0.202590033,0.102088171,cxr0bw,gatekeeping
0.020360219,25.79211747,22879,17.68083462,0.052839117,0.139589905,0.017350158,0.020504732,0.010252366,0.038643533,38.15141956,4.392860096,1.397634606,24.71134633,0.167422397,9oa5wh,gatekeeping
0.016666667,43.14225941,22848,47.79916318,0.008510638,0.038297872,0.006382979,0,0.006382979,0.008510638,15.12553191,4.451962301,0.002867909,0.137083654,0.117108723,921h10,gatekeeping
0.016414141,16.60723192,22827,28.46259352,0.020278834,0.117870722,0.025348542,0.007604563,0.005069708,0.031685678,24.81875792,4.46358901,0.018975399,0.54008908,0.146240177,hy42lg,gatekeeping
0.077743902,21.07932011,22814,32.31444759,0.015267176,0.096183206,0.009160305,0.015267176,0.001526718,0.007633588,39.61374046,4.659613828,0.004845559,0.15658157,0.070363359,am43yv,gatekeeping
0.024417314,15.39250276,22792,25.12899669,0.040677966,0.120903955,0.027118644,0.012429379,0.004519774,0.01920904,37.67570621,4.695738236,0.021154248,0.531585018,0.010946102,ing35s,gatekeeping
0.012711864,24.52340426,22769,96.8893617,0.012931034,0.051724138,0.00862069,0.00862069,0,0.004310345,10.7887931,4.258489812,0.003677861,0.356345615,-0.028739655,asc59n,gatekeeping
0.016901408,17.93539326,22756,63.92134831,0.06,0.134285714,0.005714286,0.014285714,0.002857143,0.022857143,34.95714286,4.45950143,0.023943477,1.530499349,0.262156286,c7g67h,gatekeeping
0.037313433,18.61501211,22707,54.98062954,0.035175879,0.115577889,0.037688442,0.007537688,0.002512563,0.015075377,38.40954774,4.356969974,0.005836909,0.320916908,-0.005007538,bqhac1,gatekeeping
0.03981142,45.13346815,22699,11.47573306,0.024710831,0.058359621,0.008412198,0.010515247,0.001577287,0.013144059,18.31966351,4.296119848,0.009463064,0.108595592,0.047330494,7ozrbh,gatekeeping
0.028831563,17.68120301,22701,34.13684211,0.03869969,0.108359133,0.040247678,0.021671827,0.004643963,0.013931889,41.33436533,4.502808778,0.016527741,0.564204889,0.073435139,idts1q,gatekeeping
0.03030303,44.00746269,22693,56.45024876,0.017948718,0.023076923,0,0.002564103,0,0.005128205,15.08461538,4.297467279,0.009230381,0.521057284,0.017058974,gyp6v6,gatekeeping
0.025157233,14.20884774,22676,23.32921811,0.017932489,0.05907173,0.015822785,0.004219409,0.001054852,0.020042194,24.62974684,4.436078633,0.021295203,0.496800425,0.09698597,cykrih,gatekeeping
0.03749192,17.51844903,22677,14.18198874,0.027255029,0.083711875,0.024659312,0.014276444,0.000648929,0.012329656,26.32770928,4.395183752,0.007807484,0.110725656,0.057496236,9gacni,gatekeeping
0.03340081,49.14935707,22668,22.42136499,0.020449898,0.077709611,0.009202454,0.009202454,0.005112474,0.013292434,24.85582822,4.564605702,0.006774643,0.151896732,0.04796544,994iss,gatekeeping
0.052417006,29.65588399,22646,12.63022867,0.012918379,0.098062243,0.015854375,0.019377569,0.001174398,0.008220787,24.24192601,4.525167135,0.007179171,0.090674566,0.078300646,a3a6er,gatekeeping
0.039665971,31.84285714,22599,46.12040816,0.01910828,0.097664544,0.042462845,0.014861996,0.010615711,0.002123142,34.75159236,4.357710166,0.023766468,1.096119194,-0.004792144,h8qubz,gatekeeping
0.01216545,26.41545894,22491,54.32608696,0.009779951,0.029339853,0.012224939,0.002444988,0.007334963,0.02200489,17.18581907,4.3771518,0.007943137,0.431519544,0.0075022,c24a0f,gatekeeping
0.050393701,18.1245283,22459,16.95018868,0.048374306,0.157811261,0.01665345,0.011895321,0.012688343,0.020618557,39.95717684,4.783709761,0.010085131,0.170944877,0.064018874,9om5oh,gatekeeping
